Prowess_company_code,Company,year,roa,tq,DebtToEquity,SalesGrowth,FirmAge,NumPlants,Num_of_supplier,Num_of_supp_countries,Num_of_product,Num_of_plant,Num_of customers,SCC1,SCC2,SCC3,SCC4,SCC5,SCC6
83018,Godrej Industries Ltd.,2016,-3.08,8.57,1.77,0.195529231944975,28.0,4.0,16,3,3,4,8,12,12,12,12,18,18
94080,Hindustan Zinc Ltd.,2012,27.6,17.39,0.0,0.1760021949369774,79.0,10.0,16,4,7,10,3,13,14,11,12,22,22
94080,Hindustan Zinc Ltd.,2013,27.86,21.78,0.0,0.0842773746297751,80.0,10.0,16,5,6,10,5,13,13,11,11,21,22
97856,Impex Ferro Tech Ltd.,2012,0.65,0.22,1.38,0.2084968052908866,17.0,1.0,16,1,6,1,10,10,9,10,9,14,14
97856,Impex Ferro Tech Ltd.,2013,-9.12,0.23,1.92,0.0926011810901894,18.0,1.0,16,1,6,1,10,10,10,10,10,14,14
97856,Impex Ferro Tech Ltd.,2014,-10.18,0.19,4.91,-0.258715829984719,19.0,1.0,16,1,6,1,10,10,10,10,10,14,14
122366,Kopran Ltd.,2012,4.08,0.72,0.93,0.2555008049958531,54.0,2.0,16,4,4,2,1,9,9,9,9,15,14
122366,Kopran Ltd.,2013,5.37,0.6,1.01,0.2095282505634568,55.0,2.0,16,4,5,2,1,10,9,10,9,16,15
122366,Kopran Ltd.,2014,1.65,1.33,0.26,0.0750819250787124,56.0,2.0,16,4,5,2,1,10,10,10,10,16,15
122366,Kopran Ltd.,2015,3.91,1.79,0.22,-0.4400083674506171,57.0,2.0,16,4,4,2,1,9,9,9,9,15,14
122366,Kopran Ltd.,2016,3.09,1.19,0.28,-0.0305779390575805,58.0,2.0,16,4,4,2,1,9,9,9,9,14,14
126425,Lakshmi Precision Screws Ltd.,2016,-11.14,1.31,12.99,-0.1593693218451438,48.0,2.0,16,4,5,2,8,12,10,12,10,18,18
130382,Lupin Ltd.,2015,21.94,7.56,0.03,0.1421230285097274,32.0,11.0,16,7,10,11,16,15,15,15,15,25,25
224223,Shrenuj & Co. Ltd.,2012,1.09,1.27,2.69,0.1051644427556035,30.0,5.0,16,2,3,5,13,12,11,12,11,18,17
239726,Sun Pharmaceutical Inds. Ltd.,2015,-2.72,9.12,0.27,-0.0620068107447664,22.0,18.0,16,6,4,18,14,13,13,13,13,22,22
271523,Welspun Corp Ltd.,2012,0.57,0.68,0.68,0.1884626650102516,17.0,4.0,16,5,8,4,55,14,13,14,13,23,23
271523,Welspun Corp Ltd.,2013,-0.32,0.39,1.35,-0.2963027488240268,18.0,4.0,16,5,7,4,50,13,13,13,13,23,22
23354,A C C Ltd.,2015,5.77,3.02,0.0,0.0128399757164303,79.0,17.0,15,4,5,17,5,12,13,12,13,20,20
33750,Bharat Forge Ltd.,2016,7.1,5.51,0.57,-0.1015242669753938,55.0,4.0,15,3,5,4,12,13,12,13,12,19,18
46009,Chennai Petroleum Corpn. Ltd.,2015,6.42,1.4,1.94,-0.2699120893026845,50.0,2.0,15,3,6,2,3,11,12,11,12,17,17
47858,Cipla Ltd.,2012,13.91,3.79,0.11,0.1723503580329943,77.0,8.0,15,4,10,8,10,15,15,15,15,24,25
83013,Godrej Consumer Products Ltd.,2014,11.79,9.46,0.08,0.0936128751712062,14.0,9.0,15,5,4,9,9,13,13,12,12,21,21
83018,Godrej Industries Ltd.,2014,3.53,6.37,1.22,0.0128128831496605,26.0,4.0,15,2,8,4,8,13,13,13,13,20,21
130382,Lupin Ltd.,2016,18.79,4.91,0.04,0.1337751147958843,33.0,11.0,15,4,2,11,11,13,13,13,13,20,20
246615,T V S Motor Co. Ltd.,2012,3.59,1.51,0.52,0.0159789845554598,20.0,3.0,15,5,5,3,3,12,12,12,11,19,17
250369,Thermax Ltd.,2015,5.08,4.4,0.07,-0.0575569988498747,35.0,8.0,15,1,8,8,4,11,11,10,10,18,18
23354,A C C Ltd.,2014,5.89,3.19,0.0,0.0485245412118653,78.0,17.0,14,4,5,17,5,13,13,13,13,21,20
369199,Adhunik Metaliks Ltd.,2013,-1.44,0.62,2.32,-0.0024918943436798,12.0,1.0,14,6,12,1,37,13,13,12,12,21,21
33723,B E M L Ltd.,2012,-2.14,0.58,0.61,0.0268022529231506,48.0,4.0,14,3,9,4,8,14,14,13,13,21,22
33727,Bharat Electronics Ltd.,2013,5.01,1.24,0.0,0.0273839303705087,59.0,8.0,14,5,11,8,5,14,14,12,12,23,23
52418,C G Power & Indl. Solutions Ltd.,2012,8.89,2.46,0.0,0.1052380354951423,75.0,8.0,14,5,11,8,18,15,15,14,15,25,25
52418,C G Power & Indl. Solutions Ltd.,2013,9.4,2.42,0.01,0.0537352692504411,76.0,8.0,14,4,11,8,62,15,15,14,14,25,25
46009,Chennai Petroleum Corpn. Ltd.,2013,-2.49,0.62,3.25,0.151383875722755,48.0,2.0,14,3,6,2,1,10,11,10,11,15,15
54885,Dabur India Ltd.,2015,19.39,16.29,0.03,-0.01471217594406,40.0,11.0,14,4,8,11,2,12,12,11,10,21,21
85447,Grasim Industries Ltd.,2012,10.13,2.92,0.13,0.0746235866462858,65.0,8.0,14,2,5,8,10,13,13,13,13,20,21
85447,Grasim Industries Ltd.,2015,6.09,2.88,0.14,0.4057387418989402,68.0,9.0,14,2,5,9,6,11,13,11,13,19,19
94080,Hindustan Zinc Ltd.,2014,26.99,24.99,0.0,0.1070285778083017,81.0,10.0,14,5,6,10,4,13,13,11,11,21,21
94080,Hindustan Zinc Ltd.,2016,28.41,20.92,0.0,0.0297393329551223,83.0,10.0,14,4,5,10,6,13,14,11,12,21,21
339130,Jindal Stainless Ltd.,2016,0.24,1.01,3.26,0.2800303953962928,36.0,1.0,14,6,6,1,2,10,10,10,10,16,16
243438,Suryalakshmi Cotton Mills Ltd.,2013,0.93,0.32,1.55,-0.0100744451401934,51.0,4.0,14,4,7,4,29,13,14,12,13,23,22
243438,Suryalakshmi Cotton Mills Ltd.,2014,1.8,0.7,1.28,0.0039077325311704,52.0,4.0,14,4,7,4,27,13,14,12,13,23,22
248083,Tata Chemicals Ltd.,2016,4.58,1.52,0.29,-0.5469579077867642,77.0,4.0,14,5,11,4,4,13,12,13,12,22,19
251194,Timken India Ltd.,2012,6.57,3.59,0.0,-0.1724773736578785,25.0,2.0,14,3,5,2,8,12,12,12,12,18,18
125123,Ultratech Cement Ltd.,2016,6.11,3.87,0.26,0.0081894364756893,16.0,12.0,14,1,3,12,2,9,9,9,9,14,14
265397,Videocon Industries Ltd.,2015,-0.15,0.39,2.31,-0.3380047967582652,29.0,3.0,14,8,6,3,4,12,12,11,12,19,18
271695,West Coast Paper Mills Ltd.,2012,2.74,1.19,1.81,0.1274232972164459,57.0,2.0,14,5,6,2,10,12,13,12,13,19,20
23354,A C C Ltd.,2013,6.79,2.66,0.0,-0.0039457367254143,77.0,17.0,13,4,5,17,6,13,13,13,13,22,21
33727,Bharat Electronics Ltd.,2014,6.38,3.14,0.0,0.0874930438956098,60.0,8.0,13,4,11,8,4,14,14,12,12,23,23
33727,Bharat Electronics Ltd.,2016,6.57,4.27,0.01,0.1689534327693387,62.0,8.0,13,3,9,8,5,14,14,13,13,21,22
33750,Bharat Forge Ltd.,2012,5.32,2.45,0.81,-0.1372098386056188,51.0,3.0,13,4,10,3,10,14,14,14,14,22,21
52418,C G Power & Indl. Solutions Ltd.,2014,2.62,2.95,0.01,-0.4295673148359105,77.0,8.0,13,4,11,8,73,15,15,14,14,25,25
46009,Chennai Petroleum Corpn. Ltd.,2014,-5.85,0.8,3.26,-0.1123661483590818,49.0,2.0,13,3,6,2,1,10,11,10,11,15,15
46009,Chennai Petroleum Corpn. Ltd.,2016,9.19,1.39,1.66,0.1611593720397039,51.0,2.0,13,3,5,2,2,10,11,10,11,15,15
215267,Elantas Beck India Ltd.,2014,15.68,5.78,0.0,0.1208502438027387,58.0,2.0,13,3,8,2,6,12,14,12,13,19,19
215267,Elantas Beck India Ltd.,2015,19.06,7.13,0.0,0.0119568615192247,59.0,2.0,13,3,8,2,6,11,13,11,13,19,19
343066,Excel Crop Care Ltd.,2012,3.17,0.98,0.32,0.1397343315687287,48.0,3.0,13,5,4,3,13,12,12,12,12,20,20
83018,Godrej Industries Ltd.,2012,3.17,6.16,0.57,0.0458811032562909,24.0,4.0,13,1,8,4,7,12,12,12,12,18,18
85447,Grasim Industries Ltd.,2013,6.41,2.29,0.12,0.0668081567594724,66.0,8.0,13,2,5,8,9,13,13,13,12,20,21
85447,Grasim Industries Ltd.,2016,8.8,2.72,0.05,0.1512648098055358,69.0,9.0,13,1,6,9,7,11,12,10,11,18,18
243438,Suryalakshmi Cotton Mills Ltd.,2015,3.91,0.83,1.44,0.0786345370279617,53.0,4.0,13,4,7,4,30,13,14,12,13,22,22
243438,Suryalakshmi Cotton Mills Ltd.,2016,2.15,0.81,1.34,0.0087882131498668,54.0,4.0,13,4,7,4,30,13,14,12,13,23,22
250369,Thermax Ltd.,2012,8.37,3.99,0.01,-0.1134097241483076,32.0,8.0,13,2,8,8,3,13,13,12,12,20,19
250369,Thermax Ltd.,2013,5.41,4.21,0.09,-0.1300943002723502,33.0,8.0,13,2,8,8,4,13,13,12,12,20,20
250369,Thermax Ltd.,2014,6.34,5.71,0.07,0.1117452109531083,34.0,8.0,13,1,8,8,4,12,12,11,11,18,18
250369,Thermax Ltd.,2016,5.17,3.63,0.03,-0.1389085802480215,36.0,8.0,13,1,4,8,7,10,11,9,10,16,16
251033,Tilaknagar Industries Ltd.,2012,4.89,2.29,1.39,0.2720535935820032,79.0,4.0,13,1,4,4,3,9,9,9,9,15,13
125123,Ultratech Cement Ltd.,2015,6.13,3.74,0.38,0.0278374409661092,15.0,12.0,13,1,5,12,2,9,10,9,10,15,15
401344,Vaswani Industries Ltd.,2012,0.81,0.18,0.4,0.0,9.0,1.0,13,1,11,1,1,9,9,9,9,13,13
401344,Vaswani Industries Ltd.,2014,0.67,0.13,0.58,0.1278401093819119,11.0,1.0,13,1,17,1,1,9,9,8,8,13,13
177524,Voith Paper Fabrics India Ltd.,2016,8.1,1.38,0.0,0.0709715639810426,48.0,1.0,13,2,6,1,6,10,10,9,9,16,16
369199,Adhunik Metaliks Ltd.,2014,-12.45,0.56,7.22,-0.6365825726700125,13.0,1.0,12,5,10,1,37,13,13,12,12,21,20
15887,Anil Ltd.,2012,6.2,1.09,2.12,0.1737205595891624,19.0,1.0,12,1,5,1,10,10,10,9,9,14,15
33727,Bharat Electronics Ltd.,2015,6.58,3.9,0.0,0.1191860038884604,61.0,8.0,12,2,11,8,6,13,13,11,12,22,22
33750,Bharat Forge Ltd.,2013,6.85,2.95,0.74,0.0721666821825082,52.0,3.0,12,3,10,3,11,14,14,14,14,21,20
36073,Biocon Ltd.,2013,10.4,3.77,0.05,0.1290777996268846,35.0,3.0,12,3,2,3,1,10,10,10,10,14,14
41246,Cadila Healthcare Ltd.,2016,6.12,5.66,0.45,-0.5142052649613396,21.0,4.0,12,4,2,4,2,10,10,10,10,17,17
46009,Chennai Petroleum Corpn. Ltd.,2012,-11.89,0.85,2.91,0.032231991739883,47.0,2.0,12,3,6,2,2,10,11,10,11,16,16
54885,Dabur India Ltd.,2016,17.57,13.7,0.08,-0.009544755997681,41.0,11.0,12,3,8,11,2,13,13,12,11,20,20
69140,Escorts Ltd.,2013,6.67,0.95,0.24,0.6072200540378265,69.0,2.0,12,5,17,2,18,13,14,11,12,22,22
77591,Gabriel India Ltd.,2013,7.61,1.23,0.23,0.0652505389347495,52.0,9.0,12,4,3,9,25,13,13,13,13,21,22
83013,Godrej Consumer Products Ltd.,2013,11.29,9.23,0.09,0.1349227923032463,13.0,9.0,12,4,4,9,7,13,13,12,12,21,21
108841,Jaiprakash Associates Ltd.,2012,1.05,1.65,1.85,0.0506357836021627,17.0,12.0,12,2,9,12,6,13,13,12,12,21,21
138385,Mangalore Refinery & Petrochemicals Ltd.,2016,5.38,2.27,0.85,0.1680671905536033,28.0,1.0,12,4,7,1,5,11,11,11,11,18,19
157827,Nestle India Ltd.,2012,22.3,26.75,0.58,0.1191117416344149,53.0,8.0,12,7,4,8,2,11,11,11,11,19,18
160802,Nitco Ltd.,2012,-13.85,0.27,4.26,-0.083900344895854,46.0,3.0,12,1,4,3,16,10,10,10,10,16,16
236922,Sterlite Technologies Ltd.,2012,1.45,1.03,0.9,0.2363564404446947,12.0,3.0,12,5,13,3,13,14,14,14,14,23,22
239726,Sun Pharmaceutical Inds. Ltd.,2012,5.49,8.84,0.01,-0.0144601942762065,19.0,18.0,12,4,5,18,11,14,14,14,14,22,23
239726,Sun Pharmaceutical Inds. Ltd.,2013,0.4,14.83,0.33,0.2216961704244708,20.0,18.0,12,4,4,18,10,13,13,13,13,21,22
239726,Sun Pharmaceutical Inds. Ltd.,2014,-5.51,28.46,0.3,1.7592393553813903,21.0,18.0,12,5,4,18,9,13,13,13,13,21,21
248083,Tata Chemicals Ltd.,2013,2.95,1.24,0.53,0.0390219925582329,74.0,4.0,12,3,21,4,9,14,13,14,13,22,21
248083,Tata Chemicals Ltd.,2015,4.3,1.55,0.53,-0.1777711331118588,76.0,4.0,12,3,18,4,4,13,12,13,12,21,19
4709,Trident Ltd.,2016,5.62,1.6,1.45,0.2550809484257865,26.0,3.0,12,4,7,3,21,13,13,13,13,22,22
265397,Videocon Industries Ltd.,2016,-5.44,0.37,2.2,-0.0508824998934881,30.0,3.0,12,7,5,3,4,12,12,11,12,18,18
23354,A C C Ltd.,2012,10.84,3.64,0.02,0.1906385684734006,76.0,17.0,11,3,5,17,5,13,13,13,13,21,20
21042,Arvind Ltd.,2013,6.19,1.54,1.02,0.2502965842209508,82.0,2.0,11,4,11,2,7,13,13,13,13,21,22
22859,Asian Paints Ltd.,2016,18.88,12.46,0.01,0.0822433335147481,71.0,7.0,11,5,8,7,18,15,14,15,14,24,23
24976,Automotive Axles Ltd.,2016,8.67,2.69,0.0,0.0542437934217558,35.0,3.0,11,4,7,3,10,13,13,13,13,21,19
29678,Ballarpur Industries Ltd.,2014,0.3,0.63,0.64,-0.5257991643509726,69.0,2.0,11,4,4,2,10,11,10,11,10,18,17
33750,Bharat Forge Ltd.,2015,10.28,5.14,0.75,-0.0442291935906207,54.0,4.0,11,3,11,4,9,14,12,14,12,22,21
35793,Bimetal Bearings Ltd.,2016,0.68,0.83,0.0,-0.0109686960808479,55.0,4.0,11,2,5,4,7,11,11,11,11,18,16
36073,Biocon Ltd.,2012,9.29,2.45,0.06,0.236779745572462,34.0,3.0,11,3,2,3,2,10,10,10,10,15,15
36073,Biocon Ltd.,2016,7.07,3.04,0.03,0.1160649588679083,38.0,3.0,11,6,7,3,12,13,13,12,12,21,22
41246,Cadila Healthcare Ltd.,2015,23.41,5.4,0.2,0.3499929607208221,20.0,4.0,11,4,6,4,5,12,12,12,12,20,21
64150,Dynamatic Technologies Ltd.,2014,-2.31,4.8,1.16,0.0332245624443785,41.0,4.0,11,4,15,4,61,14,14,14,14,24,23
343066,Excel Crop Care Ltd.,2013,7.78,1.61,0.15,0.2768361581920904,49.0,3.0,11,4,4,3,13,12,12,12,12,20,20
77591,Gabriel India Ltd.,2012,6.71,1.55,0.31,0.0837566344306599,51.0,9.0,11,5,3,9,20,13,13,13,13,21,22
83013,Godrej Consumer Products Ltd.,2012,12.39,8.52,0.11,0.2220910618507159,12.0,9.0,11,4,4,9,7,13,13,12,12,21,21
214966,Jindal Saw Ltd.,2016,3.32,0.33,0.75,-0.0656711280104594,32.0,5.0,11,2,6,5,1,11,11,11,11,16,16
121140,Kirloskar Electric Co. Ltd.,2016,1.7,1.6,0.23,0.0591615249648505,96.0,5.0,11,1,5,5,11,12,12,12,12,16,16
138385,Mangalore Refinery & Petrochemicals Ltd.,2015,3.27,2.34,1.26,-0.184859559702247,27.0,1.0,11,4,4,1,5,10,10,10,10,16,17
149537,Moser Baer India Ltd.,2012,-12.72,0.22,6.89,-0.285339353746296,29.0,2.0,11,5,8,2,4,12,13,10,11,19,19
150136,Mukand Ltd.,2016,0.76,2.11,8.09,-0.0238728610831514,79.0,2.0,11,1,7,2,7,9,9,9,9,16,14
157827,Nestle India Ltd.,2013,19.11,21.56,0.53,0.0934358003981821,54.0,8.0,11,6,4,8,2,11,11,10,11,19,18
163406,Olympic Cards Ltd.,2012,3.83,2.51,0.47,0.0998613037447988,20.0,1.0,11,3,3,1,4,10,10,9,10,14,13
163406,Olympic Cards Ltd.,2013,3.32,1.02,0.84,0.1034047919293821,21.0,1.0,11,3,3,1,4,10,9,9,9,14,13
368794,Pearl Global Inds. Ltd.,2012,0.29,0.75,0.33,-0.1412460292128342,23.0,5.0,11,6,12,5,15,15,15,14,14,24,25
195517,Raymond Ltd.,2016,0.96,2.48,1.31,0.0108710029134715,91.0,3.0,11,2,8,3,4,12,12,11,12,18,19
388227,Shilpi Cable Technologies Ltd.,2012,5.98,0.42,0.76,0.4219737270654651,6.0,1.0,11,4,3,1,5,10,10,10,10,16,15
388227,Shilpi Cable Technologies Ltd.,2013,4.77,0.46,0.66,0.5056421689138633,7.0,1.0,11,4,3,1,5,10,10,10,10,15,15
388227,Shilpi Cable Technologies Ltd.,2014,4.39,1.61,0.75,0.42762390596635,8.0,1.0,11,4,3,1,5,10,10,10,10,15,15
224223,Shrenuj & Co. Ltd.,2014,0.67,1.71,2.73,0.0846092553823076,32.0,6.0,11,2,3,6,8,12,12,12,12,17,19
224223,Shrenuj & Co. Ltd.,2015,-1.14,0.44,3.11,-0.3390304156493304,33.0,6.0,11,2,5,6,9,12,13,12,13,18,20
226821,Siemens Ltd.,2015,2.31,8.16,0.0,-0.0127182183386711,58.0,12.0,11,5,9,12,24,15,14,15,14,24,24
226821,Siemens Ltd.,2016,-0.81,5.81,0.0,0.0363491468216763,59.0,12.0,11,6,9,12,24,15,15,15,15,24,24
236922,Sterlite Technologies Ltd.,2013,1.57,0.79,1.08,-0.1754371292368298,13.0,3.0,11,4,12,3,13,14,14,14,14,23,22
248083,Tata Chemicals Ltd.,2012,5.47,1.66,0.7,0.0523433679725375,73.0,4.0,11,3,21,4,13,14,14,14,13,23,22
248083,Tata Chemicals Ltd.,2014,4.25,1.76,0.45,0.157455558801717,75.0,4.0,11,3,19,4,4,13,12,13,11,21,19
248186,Tata Global Beverages Ltd.,2015,4.81,3.41,0.14,0.0441705995455339,53.0,2.0,11,4,5,2,7,10,11,9,11,18,18
248186,Tata Global Beverages Ltd.,2016,6.49,2.16,0.01,0.0257930595778161,54.0,2.0,11,3,5,2,7,11,11,10,11,17,18
4709,Trident Ltd.,2012,1.32,0.42,3.17,0.2189007689781721,22.0,3.0,11,3,7,3,15,13,13,13,13,21,21
4709,Trident Ltd.,2013,5.86,0.64,2.0,0.15740579010785,23.0,3.0,11,3,7,3,11,13,13,13,13,20,20
4709,Trident Ltd.,2014,2.72,0.92,1.77,-0.0191225521291615,24.0,3.0,11,3,7,3,11,13,13,13,13,20,20
4709,Trident Ltd.,2015,4.32,1.8,2.12,-0.0298558449550949,25.0,3.0,11,3,7,3,17,13,13,13,13,20,21
125123,Ultratech Cement Ltd.,2013,6.98,2.92,0.3,0.0079225810403171,13.0,12.0,11,1,5,12,2,10,10,10,10,16,16
272854,Wockhardt Ltd.,2012,8.95,29.18,0.58,0.0764948238545983,33.0,5.0,11,4,11,5,17,15,15,15,15,24,24
10884,Alkem Laboratories Ltd.,2016,15.96,4.69,0.08,0.1847889283547152,43.0,7.0,10,3,6,7,3,13,13,13,13,19,20
22859,Asian Paints Ltd.,2015,20.84,15.55,0.01,0.0871381509265818,70.0,7.0,10,4,10,7,18,15,14,14,13,25,24
36073,Biocon Ltd.,2014,11.01,3.11,0.03,0.0155852275264591,36.0,3.0,10,3,2,3,1,10,10,10,10,14,14
52835,Cummins India Ltd.,2016,15.13,5.87,0.07,0.0792856216318202,54.0,5.0,10,3,3,5,4,12,12,12,12,17,17
64150,Dynamatic Technologies Ltd.,2012,0.08,3.51,2.29,-0.0610072115867501,39.0,4.0,10,4,11,4,23,14,14,14,14,24,23
64150,Dynamatic Technologies Ltd.,2013,-2.0,2.3,2.0,0.0096269039876775,40.0,4.0,10,4,16,4,57,14,14,14,14,24,23
64150,Dynamatic Technologies Ltd.,2015,0.04,5.86,1.27,-0.0590418768713341,42.0,4.0,10,3,9,4,61,14,14,14,14,22,21
64150,Dynamatic Technologies Ltd.,2016,1.52,6.27,1.09,0.158228537802672,43.0,4.0,10,3,9,4,65,14,14,14,14,22,21
215267,Elantas Beck India Ltd.,2016,20.76,6.72,0.0,0.057842304425052,60.0,2.0,10,1,9,2,11,11,12,10,11,16,17
372072,Endurance Technologies Ltd.,2016,9.92,3.08,0.13,0.0576445499855444,17.0,6.0,10,4,11,6,13,15,15,15,15,23,24
69140,Escorts Ltd.,2012,2.04,0.57,0.35,0.2245873313481121,68.0,2.0,10,4,17,2,6,12,14,10,12,21,21
77591,Gabriel India Ltd.,2014,9.15,3.86,0.05,0.1233958538993089,53.0,9.0,10,3,3,9,28,13,13,13,13,20,20
77591,Gabriel India Ltd.,2015,9.79,3.74,0.03,-0.0031069545568667,54.0,9.0,10,3,3,9,30,13,13,13,13,20,20
86708,Gujarat Fluorochemicals Ltd.,2014,10.33,3.22,0.25,0.1574209205844252,27.0,2.0,10,3,5,2,7,12,11,12,11,18,17
86708,Gujarat Fluorochemicals Ltd.,2015,2.22,2.03,0.17,0.0218537041497244,28.0,2.0,10,2,5,2,7,9,9,9,9,16,16
108841,Jaiprakash Associates Ltd.,2013,0.89,0.9,2.09,-0.0168133872063503,18.0,12.0,10,2,9,12,6,13,13,12,12,21,21
339130,Jindal Stainless Ltd.,2013,-8.13,2.6,64.17,0.1663553588137911,33.0,1.0,10,6,10,1,6,12,12,11,11,20,19
157827,Nestle India Ltd.,2014,19.22,21.68,0.01,0.0805869400425947,55.0,8.0,10,6,4,8,3,12,12,11,12,20,20
163406,Olympic Cards Ltd.,2014,0.13,0.83,1.09,0.0401904761904763,22.0,1.0,10,2,3,1,4,9,9,8,9,13,12
163406,Olympic Cards Ltd.,2015,-2.96,0.64,1.51,-0.0073246658121223,23.0,1.0,10,3,4,1,4,10,9,9,9,15,13
163406,Olympic Cards Ltd.,2016,-1.74,0.85,1.51,-0.0250876222099244,24.0,1.0,10,3,3,1,4,10,9,9,9,14,13
190319,Rajapalayam Mills Ltd.,2014,0.34,1.14,1.57,-0.1040654151790856,78.0,3.0,10,1,8,3,9,12,12,12,12,17,17
310602,S E L Manufacturing Co. Ltd.,2012,2.39,0.1,2.19,0.5567491308995312,12.0,6.0,10,1,7,6,29,12,12,12,12,19,18
224223,Shrenuj & Co. Ltd.,2013,1.05,1.71,2.74,0.128574955037557,31.0,6.0,10,2,3,6,8,12,12,12,12,17,19
236922,Sterlite Technologies Ltd.,2014,1.71,1.94,1.36,0.1277604068299302,14.0,3.0,10,3,13,3,13,14,14,14,14,22,22
236922,Sterlite Technologies Ltd.,2015,3.67,2.79,1.02,-0.3301658877272855,15.0,3.0,10,3,12,3,12,14,14,14,14,21,22
237919,Subros Ltd.,2012,2.45,0.63,1.22,0.1624645777669824,27.0,3.0,10,4,3,3,11,12,12,12,12,18,17
248186,Tata Global Beverages Ltd.,2013,5.02,3.75,0.18,0.154996154477657,51.0,2.0,10,4,7,2,6,11,13,10,12,20,20
125123,Ultratech Cement Ltd.,2012,10.17,3.67,0.36,0.109524627787227,12.0,12.0,10,1,4,12,2,9,9,9,9,15,15
125123,Ultratech Cement Ltd.,2014,6.03,3.96,0.39,0.1294582903256891,14.0,12.0,10,1,5,12,2,10,10,10,10,16,15
264965,Vesuvius India Ltd.,2015,8.01,3.27,0.0,0.0763039233589459,24.0,3.0,10,4,7,3,16,13,13,12,12,21,21
264965,Vesuvius India Ltd.,2016,8.53,3.93,0.0,0.1680609754505944,25.0,3.0,10,4,7,3,16,13,13,12,12,22,21
369474,Visa Steel Ltd.,2014,-6.04,0.77,24.85,-0.0887580001855115,18.0,2.0,10,3,12,2,5,12,12,11,11,19,19
177524,Voith Paper Fabrics India Ltd.,2015,7.63,1.71,0.0,-0.274914089347079,47.0,1.0,10,2,4,1,6,9,10,8,9,15,15
269920,Voltas Ltd.,2015,6.96,5.2,0.05,-0.0042292413618656,61.0,3.0,10,3,9,3,11,14,13,13,13,20,20
272854,Wockhardt Ltd.,2013,5.27,4.99,0.51,-0.2689476977734714,34.0,5.0,10,4,11,5,8,15,15,15,15,23,23
369199,Adhunik Metaliks Ltd.,2012,-1.06,0.83,2.01,-0.1097801107671445,11.0,1.0,9,5,11,1,40,13,13,12,12,21,21
86607,Ambuja Cements Ltd.,2016,4.47,3.67,0.0,-0.026371744824987,35.0,16.0,9,4,6,16,5,13,13,13,13,21,21
18030,Aplab Ltd.,2014,-10.44,1.06,6.48,-0.2395115225526884,50.0,3.0,9,1,4,3,6,9,10,8,9,15,15
18151,Apollo Tyres Ltd.,2016,7.84,1.85,0.34,0.0156330018337105,44.0,4.0,9,4,4,4,10,12,11,12,10,19,17
21042,Arvind Ltd.,2014,4.77,2.74,1.07,0.0717371434660896,83.0,2.0,9,4,12,2,11,13,14,13,14,21,22
21042,Arvind Ltd.,2015,4.39,3.27,1.08,0.0308642801553444,84.0,2.0,9,4,14,2,11,13,14,13,14,21,22
21042,Arvind Ltd.,2016,0.35,2.9,0.81,0.109478991222538,85.0,2.0,9,3,7,2,12,12,13,12,13,19,19
22859,Asian Paints Ltd.,2014,18.87,15.71,0.01,0.1223076904158575,69.0,7.0,9,4,8,7,17,15,14,14,13,24,24
29258,Balaji Amines Ltd.,2012,6.11,1.02,1.4,0.1437790661940954,24.0,3.0,9,2,3,3,82,11,11,11,11,17,17
29678,Ballarpur Industries Ltd.,2013,1.23,0.53,0.62,-0.0375672217572417,68.0,2.0,9,3,4,2,2,9,9,9,9,15,14
29678,Ballarpur Industries Ltd.,2015,-0.16,0.84,1.18,0.2475548060708261,70.0,2.0,9,3,5,2,9,11,11,11,11,17,18
52835,Cummins India Ltd.,2015,14.09,8.2,0.0,0.0806782195356621,53.0,5.0,9,2,6,5,3,12,12,12,12,18,17
69565,Essel Propack Ltd.,2012,3.33,0.93,0.64,0.1657134228061234,30.0,8.0,9,1,5,8,8,12,11,12,11,18,16
69565,Essel Propack Ltd.,2013,4.43,1.15,0.54,0.1562601204741238,31.0,8.0,9,1,5,8,7,12,11,12,11,18,17
82197,Glenmark Pharmaceuticals Ltd.,2013,10.18,5.15,0.12,0.190851958376264,36.0,7.0,9,3,10,7,7,15,14,15,14,23,21
86708,Gujarat Fluorochemicals Ltd.,2013,1.84,1.02,0.28,-0.012772777310108,26.0,2.0,9,3,5,2,2,10,10,10,10,16,14
94042,Hindustan Media Ventures Ltd.,2013,1.93,0.75,0.76,-0.1270533020449213,31.0,14.0,9,3,4,14,1,11,11,10,10,17,16
102576,Ipca Laboratories Ltd.,2012,13.2,4.31,0.39,0.186085614729524,63.0,11.0,9,2,4,11,7,12,12,12,12,19,19
102576,Ipca Laboratories Ltd.,2014,7.19,4.16,0.42,-0.0478649020042043,65.0,13.0,9,2,4,13,8,12,12,12,12,19,19
108841,Jaiprakash Associates Ltd.,2015,-5.15,0.18,2.44,-0.2144231098626288,20.0,12.0,9,2,10,12,5,13,13,12,12,21,21
59736,Lumax Auto Technologies Ltd.,2016,1.54,4.12,0.24,-0.1415156291042816,35.0,9.0,9,3,11,9,21,15,14,15,13,24,23
130248,Lumax Industries Ltd.,2012,1.76,2.2,1.09,0.1087963177773034,31.0,8.0,9,3,5,8,15,14,14,13,13,22,21
150136,Mukand Ltd.,2015,-0.22,1.62,5.94,-0.0203143359341232,78.0,2.0,9,1,4,2,13,9,9,9,9,14,12
