year,Company,ProductGroup,NumCustomers,Spatial,NumPlants,SalesGrowth,TotalAsset,roa,FirmAge,PromoterOwn,Horizontal1
2011,Lakshmi Precision Screws Ltd.,3.0,12.0,4.0,2.0,0.1074821852731591,4142.5,1.71,43.0,63.16,19.0
2015,Lakshmi Precision Screws Ltd.,4.0,8.0,5.0,2.0,-0.1696598043510001,4885.8,-1.53,47.0,63.16,19.0
2013,Lupin Ltd.,10.0,8.0,7.0,11.0,0.2554672357421148,88948.6,29.07,30.0,46.76,19.0
2013,Videocon Industries Ltd.,4.0,4.0,8.0,3.0,0.0386298439765269,382936.8,-0.03,27.0,68.82,19.0
2016,Aurobindo Pharma Ltd.,4.0,20.0,3.0,10.0,0.0491753515053481,130874.0,13.12,30.0,51.94,18.0
2013,B E M L Ltd.,9.0,8.0,4.0,4.0,0.0404377561330207,49260.1,-0.27,49.0,54.03,18.0
2015,C G Power & Indl. Solutions Ltd.,12.0,99.0,4.0,8.0,-0.0703776541939628,68189.2,-13.49,78.0,34.42,18.0
2013,Cadila Healthcare Ltd.,6.0,11.0,5.0,4.0,0.1930323498044792,65013.0,14.38,18.0,74.79,18.0
2013,Cipla Ltd.,10.0,9.0,6.0,8.0,0.1520166606808413,142729.9,10.33,78.0,36.8,18.0
2014,Cipla Ltd.,10.0,9.0,6.0,8.0,0.0699957734926852,168662.9,7.56,79.0,36.8,18.0
2012,Force Motors Ltd.,5.0,1.0,3.0,1.0,-0.0391742220871531,19542.2,0.77,54.0,51.75,18.0
2015,Godrej Consumer Products Ltd.,4.0,8.0,4.0,9.0,0.040070679192165,62279.5,12.1,15.0,63.28,18.0
2016,Godrej Consumer Products Ltd.,4.0,6.0,4.0,9.0,0.0403975148168516,75204.3,12.32,16.0,63.27,18.0
2013,Godrej Industries Ltd.,8.0,9.0,2.0,4.0,-0.0231074190294743,37032.9,2.56,25.0,74.89,18.0
2015,Hindustan Zinc Ltd.,8.0,4.0,5.0,10.0,0.0235185248570966,142850.0,29.1,82.0,67.21,18.0
2012,Lakshmi Precision Screws Ltd.,3.0,12.0,4.0,2.0,-0.0534584450402144,4349.8,0.71,44.0,63.16,18.0
2013,Lakshmi Precision Screws Ltd.,3.0,12.0,4.0,2.0,0.099303234577692,4633.4,-6.1,45.0,63.16,18.0
2011,Lupin Ltd.,10.0,5.0,5.0,10.0,0.2018570349637922,62132.4,13.92,28.0,46.93,18.0
2013,S K F India Ltd.,4.0,13.0,5.0,3.0,0.0140325422323557,17166.8,10.17,52.0,53.58,18.0
2016,Sun Pharmaceutical Inds. Ltd.,5.0,17.0,7.0,18.0,0.0075395484524967,356096.8,-0.73,23.0,54.39,18.0
2013,Vedanta Ltd.,20.0,7.0,5.0,9.0,11.28524579438488,867185.9,-0.75,48.0,54.96,18.0
2016,A C C Ltd.,6.0,5.0,3.0,17.0,-0.0601834460187225,138178.0,4.81,80.0,54.53,17.0
2012,Aurobindo Pharma Ltd.,7.0,12.0,5.0,10.0,0.2719441481890867,70011.7,7.6,26.0,54.76,17.0
2012,Bharat Electronics Ltd.,11.0,5.0,5.0,8.0,0.0527231620100747,160127.8,4.86,58.0,75.86,17.0
2014,Dabur India Ltd.,2.0,2.0,4.0,11.0,0.117424756686437,43877.4,18.77,39.0,68.16,17.0
2010,Grasim Industries Ltd.,13.0,9.0,2.0,8.0,-0.4370921823175062,100177.8,11.57,63.0,25.5,17.0
2014,Grasim Industries Ltd.,5.0,6.0,2.0,9.0,0.1296579299099798,144444.7,3.7,67.0,25.51,17.0
2014,Lupin Ltd.,10.0,9.0,7.0,11.0,0.0965896116655176,110959.8,23.79,31.0,46.66,17.0
2013,Nitco Ltd.,4.0,12.0,2.0,3.0,-0.0394681468169565,15370.9,-13.54,47.0,69.54,17.0
2014,Nitco Ltd.,4.0,12.0,2.0,3.0,0.072375042925316,14544.2,-8.51,48.0,69.54,17.0
2011,Shrenuj & Co. Ltd.,3.0,15.0,2.0,5.0,0.3039658491033485,26618.5,1.54,29.0,62.61,17.0
2013,T V S Motor Co. Ltd.,5.0,3.0,5.0,3.0,0.1030348497604802,36146.8,6.99,21.0,57.4,17.0
2014,Videocon Industries Ltd.,6.0,4.0,8.0,3.0,0.0,382936.8,-0.03,28.0,65.6,17.0
2014,B E M L Ltd.,8.0,8.0,4.0,4.0,-0.0387891801807576,47914.2,-0.59,50.0,54.03,16.0
2015,B E M L Ltd.,8.0,8.0,4.0,4.0,0.0961165922571911,45675.2,1.06,51.0,54.03,16.0
2016,B E M L Ltd.,8.0,7.0,4.0,4.0,-0.1375355900031636,50532.1,1.12,52.0,54.03,16.0
2012,Dabur India Ltd.,2.0,3.0,6.0,11.0,0.1607808527734235,33206.7,19.28,37.0,68.66,16.0
2013,Dabur India Ltd.,2.0,3.0,4.0,11.0,0.120023149461548,37350.9,19.09,38.0,68.64,16.0
2010,Dr. Reddy'S Laboratories Ltd.,8.0,8.0,5.0,6.0,0.1833654200630812,102673.0,8.81,26.0,25.66,16.0
2010,Eimco Elecon (India) Ltd.,7.0,4.0,2.0,1.0,0.1869136162558942,6398.7,12.55,28.0,55.32,16.0
2011,Eimco Elecon (India) Ltd.,8.0,4.0,2.0,1.0,0.5250040956749673,7869.4,17.42,29.0,55.21,16.0
2014,Escorts Ltd.,15.0,16.0,4.0,2.0,-0.3677771240181932,34656.7,-0.48,70.0,41.96,16.0
2015,Godrej Industries Ltd.,9.0,9.0,3.0,4.0,-0.073667667214136,48279.8,0.52,27.0,74.8,16.0
2016,Godrej Industries Ltd.,3.0,8.0,3.0,4.0,0.195529231944975,50327.6,-3.08,28.0,74.77,16.0
2012,Hindustan Zinc Ltd.,7.0,3.0,4.0,10.0,0.1760021949369774,117762.0,27.6,79.0,52.49,16.0
2013,Hindustan Zinc Ltd.,6.0,5.0,5.0,10.0,0.0842773746297751,132689.4,27.86,80.0,67.25,16.0
2011,Impex Ferro Tech Ltd.,5.0,8.0,1.0,1.0,-0.1197105501192336,5649.0,0.89,16.0,60.91,16.0
2012,Impex Ferro Tech Ltd.,6.0,10.0,1.0,1.0,0.2084968052908866,6024.5,0.65,17.0,65.86,16.0
2013,Impex Ferro Tech Ltd.,6.0,10.0,1.0,1.0,0.0926011810901894,6128.7,-9.12,18.0,66.71,16.0
2014,Impex Ferro Tech Ltd.,6.0,10.0,1.0,1.0,-0.258715829984719,5944.2,-10.18,19.0,66.71,16.0
2010,J S W Steel Ltd.,10.0,6.0,4.0,3.0,0.29364475833955,416243.3,5.05,16.0,37.71,16.0
2010,Kopran Ltd.,4.0,1.0,4.0,2.0,0.1821898329185922,2687.5,0.99,52.0,35.91,16.0
2011,Kopran Ltd.,4.0,1.0,4.0,2.0,0.0272640705658295,2823.1,2.05,53.0,34.69,16.0
2012,Kopran Ltd.,4.0,1.0,4.0,2.0,0.2555008049958531,2959.3,4.08,54.0,33.9,16.0
2013,Kopran Ltd.,5.0,1.0,4.0,2.0,0.2095282505634568,3314.5,5.37,55.0,39.17,16.0
2014,Kopran Ltd.,5.0,1.0,4.0,2.0,0.0750819250787124,2746.2,1.65,56.0,42.2,16.0
2015,Kopran Ltd.,4.0,1.0,4.0,2.0,-0.4400083674506171,2791.8,3.91,57.0,42.08,16.0
2016,Kopran Ltd.,4.0,1.0,4.0,2.0,-0.0305779390575805,3179.9,3.09,58.0,44.95,16.0
2016,Lakshmi Precision Screws Ltd.,5.0,8.0,4.0,2.0,-0.1593693218451438,4616.8,-11.14,48.0,63.16,16.0
2015,Lupin Ltd.,10.0,16.0,7.0,11.0,0.1421230285097274,144097.4,21.94,32.0,46.53,16.0
2012,Shrenuj & Co. Ltd.,3.0,13.0,2.0,5.0,0.1051644427556035,32918.9,1.09,30.0,62.27,16.0
2015,Sun Pharmaceutical Inds. Ltd.,4.0,14.0,6.0,18.0,-0.0620068107447664,358723.1,-2.72,22.0,54.98,16.0
2012,Welspun Corp Ltd.,8.0,55.0,5.0,4.0,0.1884626650102516,104995.0,0.57,17.0,37.96,16.0
2013,Welspun Corp Ltd.,7.0,50.0,5.0,4.0,-0.2963027488240268,62103.6,-0.32,18.0,37.16,16.0
2015,A C C Ltd.,5.0,5.0,4.0,17.0,0.0128399757164303,130591.7,5.77,79.0,50.3,15.0
2011,B E M L Ltd.,9.0,8.0,4.0,4.0,0.0334157758977571,50591.5,0.55,47.0,54.03,15.0
2016,Bharat Forge Ltd.,5.0,12.0,3.0,4.0,-0.1015242669753938,77387.7,7.1,55.0,45.75,15.0
2015,Chennai Petroleum Corpn. Ltd.,6.0,3.0,3.0,2.0,-0.2699120893026845,111254.0,6.42,50.0,67.29,15.0
2012,Cipla Ltd.,10.0,10.0,4.0,8.0,0.1723503580329943,122321.5,13.91,77.0,36.8,15.0
2011,Force Motors Ltd.,5.0,2.0,2.0,1.0,0.3305253226404285,19252.6,-8.91,53.0,51.75,15.0
2014,Godrej Consumer Products Ltd.,4.0,9.0,5.0,9.0,0.0936128751712062,58616.7,11.79,14.0,63.3,15.0
2014,Godrej Industries Ltd.,8.0,8.0,2.0,4.0,0.0128128831496605,43911.6,3.53,26.0,74.89,15.0
2010,Lupin Ltd.,10.0,3.0,4.0,10.0,0.2074315861184794,55299.9,16.09,27.0,47.01,15.0
2016,Lupin Ltd.,2.0,11.0,4.0,11.0,0.1337751147958843,180746.2,18.79,33.0,46.71,15.0
2015,Nitco Ltd.,3.0,16.0,2.0,3.0,-0.0549243051644747,14362.3,-4.17,49.0,69.55,15.0
2012,T V S Motor Co. Ltd.,5.0,3.0,5.0,3.0,0.0159789845554598,32054.8,3.59,20.0,57.4,15.0
2015,Thermax Ltd.,8.0,4.0,1.0,8.0,-0.0575569988498747,49719.9,5.08,35.0,61.98,15.0
2014,A C C Ltd.,5.0,5.0,4.0,17.0,0.0485245412118653,129204.7,5.89,78.0,50.3,14.0
2013,Adhunik Metaliks Ltd.,12.0,37.0,6.0,1.0,-0.0024918943436798,41407.3,-1.44,12.0,64.71,14.0
2015,Adhunik Metaliks Ltd.,9.0,43.0,5.0,1.0,-0.2111775337133323,35585.5,-12.82,14.0,64.71,14.0
2010,B E M L Ltd.,8.0,7.0,3.0,4.0,-0.0597884847617875,43103.9,0.61,46.0,54.03,14.0
2012,B E M L Ltd.,9.0,8.0,3.0,4.0,0.0268022529231506,53863.9,-2.14,48.0,54.03,14.0
2013,Bharat Electronics Ltd.,11.0,5.0,5.0,8.0,0.0273839303705087,163015.2,5.01,59.0,75.86,14.0
2011,C G Power & Indl. Solutions Ltd.,11.0,27.0,4.0,7.0,0.0816214799771648,46683.7,11.15,74.0,41.69,14.0
2012,C G Power & Indl. Solutions Ltd.,11.0,18.0,5.0,8.0,0.1052380354951423,53858.5,8.89,75.0,41.69,14.0
2013,C G Power & Indl. Solutions Ltd.,11.0,62.0,4.0,8.0,0.0537352692504411,57341.1,9.4,76.0,42.51,14.0
2013,Chennai Petroleum Corpn. Ltd.,6.0,1.0,3.0,2.0,0.151383875722755,139422.7,-2.49,48.0,67.29,14.0
2015,Dabur India Ltd.,8.0,2.0,4.0,11.0,-0.01471217594406,52497.6,19.39,40.0,68.1,14.0
2012,Grasim Industries Ltd.,5.0,10.0,2.0,8.0,0.0746235866462858,130774.7,10.13,65.0,25.53,14.0
2015,Grasim Industries Ltd.,5.0,6.0,2.0,9.0,0.4057387418989402,183712.9,6.09,68.0,30.74,14.0
2014,Hindustan Zinc Ltd.,6.0,4.0,5.0,10.0,0.1070285778083017,139419.2,26.99,81.0,67.23,14.0
2016,Hindustan Zinc Ltd.,5.0,6.0,4.0,10.0,0.0297393329551223,152240.0,28.41,83.0,67.2,14.0
2016,Jindal Stainless Ltd.,6.0,2.0,6.0,1.0,0.2800303953962928,115658.6,0.24,36.0,75.0,14.0
2013,Suryalakshmi Cotton Mills Ltd.,7.0,29.0,4.0,4.0,-0.0100744451401934,7546.7,0.93,51.0,64.22,14.0
2014,Suryalakshmi Cotton Mills Ltd.,7.0,27.0,4.0,4.0,0.0039077325311704,7439.5,1.8,52.0,55.94,14.0
2011,T V S Motor Co. Ltd.,5.0,2.0,4.0,3.0,0.1329087665131716,31820.5,8.13,19.0,59.31,14.0
2016,Tata Chemicals Ltd.,11.0,4.0,5.0,4.0,-0.5469579077867642,129836.8,4.58,77.0,30.8,14.0
2012,Timken India Ltd.,5.0,8.0,3.0,2.0,-0.1724773736578785,6806.2,6.57,25.0,80.02,14.0
2016,Ultratech Cement Ltd.,3.0,2.0,1.0,12.0,0.0081894364756893,404854.6,6.11,16.0,62.26,14.0
2015,Videocon Industries Ltd.,6.0,4.0,8.0,3.0,-0.3380047967582652,380337.6,-0.15,29.0,65.77,14.0
2011,Welspun Corp Ltd.,9.0,56.0,5.0,4.0,-0.0899057663170118,111301.6,0.17,16.0,36.9,14.0
2012,West Coast Paper Mills Ltd.,6.0,10.0,5.0,2.0,0.1274232972164459,20328.7,2.74,57.0,54.77,14.0
2013,A C C Ltd.,5.0,6.0,4.0,17.0,-0.0039457367254143,123517.2,6.79,77.0,50.3,13.0
2011,Bharat Electronics Ltd.,11.0,5.0,5.0,8.0,0.0396153922006299,173585.0,4.75,57.0,75.86,13.0
2014,Bharat Electronics Ltd.,11.0,4.0,4.0,8.0,0.0874930438956098,172277.1,6.38,60.0,75.02,13.0
2016,Bharat Electronics Ltd.,9.0,5.0,3.0,8.0,0.1689534327693387,188936.0,6.57,62.0,74.41,13.0
2012,Bharat Forge Ltd.,10.0,10.0,4.0,3.0,-0.1372098386056188,51798.2,5.32,51.0,42.05,13.0
2014,C G Power & Indl. Solutions Ltd.,11.0,73.0,4.0,8.0,-0.4295673148359105,78371.8,2.62,77.0,34.38,13.0
2010,Cadila Healthcare Ltd.,12.0,6.0,3.0,4.0,0.2011096406393158,36345.0,17.75,15.0,74.79,13.0
2014,Chennai Petroleum Corpn. Ltd.,6.0,1.0,3.0,2.0,-0.1123661483590818,117134.5,-5.85,49.0,67.29,13.0
2016,Chennai Petroleum Corpn. Ltd.,5.0,2.0,3.0,2.0,0.1611593720397039,126101.6,9.19,51.0,67.29,13.0
2011,Cipla Ltd.,10.0,10.0,3.0,8.0,0.1058030929413567,96371.9,12.46,76.0,36.8,13.0
2011,Dabur India Ltd.,2.0,2.0,4.0,11.0,0.1481387379048966,28778.6,19.6,36.0,68.7,13.0
2011,Eicher Motors Ltd.,3.0,6.0,3.0,2.0,-0.0822128851540616,361.2,4.91,30.0,57.13,13.0
2014,Elantas Beck India Ltd.,8.0,6.0,3.0,2.0,0.1208502438027387,1946.6,15.68,58.0,75.0,13.0
2015,Elantas Beck India Ltd.,8.0,6.0,3.0,2.0,0.0119568615192247,2381.5,19.06,59.0,75.0,13.0
2012,Excel Crop Care Ltd.,4.0,13.0,5.0,3.0,0.1397343315687287,6501.3,3.17,48.0,22.28,13.0
2012,Godrej Industries Ltd.,8.0,7.0,1.0,4.0,0.0458811032562909,31941.6,3.17,24.0,74.98,13.0
2013,Grasim Industries Ltd.,5.0,9.0,2.0,8.0,0.0668081567594724,138923.5,6.41,66.0,25.52,13.0
2016,Grasim Industries Ltd.,6.0,7.0,1.0,9.0,0.1512648098055358,203480.2,8.8,69.0,31.28,13.0
2015,Suryalakshmi Cotton Mills Ltd.,7.0,30.0,4.0,4.0,0.0786345370279617,8757.5,3.91,53.0,55.94,13.0
2016,Suryalakshmi Cotton Mills Ltd.,7.0,30.0,4.0,4.0,0.0087882131498668,8191.7,2.15,54.0,55.94,13.0
2010,T V S Motor Co. Ltd.,5.0,2.0,3.0,3.0,0.4576212873350014,29272.8,7.34,18.0,59.31,13.0
2012,Thermax Ltd.,8.0,3.0,2.0,8.0,-0.1134097241483076,42714.2,8.37,32.0,61.98,13.0
2013,Thermax Ltd.,8.0,4.0,2.0,8.0,-0.1300943002723502,50577.4,5.41,33.0,61.98,13.0
2014,Thermax Ltd.,8.0,4.0,1.0,8.0,0.1117452109531083,52412.1,6.34,34.0,61.98,13.0
2016,Thermax Ltd.,4.0,7.0,1.0,8.0,-0.1389085802480215,49708.0,5.17,36.0,61.98,13.0
2012,Tilaknagar Industries Ltd.,4.0,3.0,1.0,4.0,0.2720535935820032,12679.1,4.89,79.0,56.3,13.0
2015,Ultratech Cement Ltd.,5.0,2.0,1.0,12.0,0.0278374409661092,395342.7,6.13,15.0,62.68,13.0
2012,Vaswani Industries Ltd.,11.0,1.0,1.0,1.0,0.0,1520.4,0.81,9.0,51.91,13.0
2014,Vaswani Industries Ltd.,17.0,1.0,1.0,1.0,0.1278401093819119,1680.0,0.67,11.0,56.38,13.0
2016,Voith Paper Fabrics India Ltd.,6.0,6.0,2.0,1.0,0.0709715639810426,2284.4,8.1,48.0,74.04,13.0
2010,Welspun Corp Ltd.,9.0,53.0,3.0,4.0,-0.0566319422364305,83097.6,7.21,15.0,41.08,13.0
2011,West Coast Paper Mills Ltd.,6.0,2.0,4.0,2.0,0.2288291357714758,22067.1,1.37,56.0,52.14,13.0
2010,Adhunik Metaliks Ltd.,9.0,55.0,3.0,1.0,0.1540706888291012,27139.8,2.13,9.0,55.52,12.0
2014,Adhunik Metaliks Ltd.,10.0,37.0,5.0,1.0,-0.6365825726700125,35914.2,-12.45,13.0,64.71,12.0
2011,Anil Ltd.,4.0,10.0,1.0,1.0,0.1905053950974566,6471.6,8.3,18.0,68.85,12.0
2012,Anil Ltd.,5.0,10.0,1.0,1.0,0.1737205595891624,8046.5,6.2,19.0,68.85,12.0
2015,Bharat Electronics Ltd.,11.0,6.0,2.0,8.0,0.1191860038884604,194339.8,6.58,61.0,75.02,12.0
2013,Bharat Forge Ltd.,10.0,11.0,3.0,3.0,0.0721666821825082,57329.7,6.85,52.0,46.74,12.0
2013,Biocon Ltd.,2.0,1.0,3.0,3.0,0.1290777996268846,32275.0,10.4,35.0,60.97,12.0
2016,Cadila Healthcare Ltd.,2.0,2.0,4.0,4.0,-0.5142052649613396,119764.0,6.12,21.0,74.79,12.0
2012,Chennai Petroleum Corpn. Ltd.,6.0,2.0,3.0,2.0,0.032231991739883,141011.0,-11.89,47.0,67.29,12.0
2016,Dabur India Ltd.,8.0,2.0,3.0,11.0,-0.009544755997681,61723.2,17.57,41.0,68.04,12.0
2013,Escorts Ltd.,17.0,18.0,5.0,2.0,0.6072200540378265,35904.2,6.67,69.0,41.97,12.0
2010,Force Motors Ltd.,10.0,2.0,2.0,1.0,0.6067242359438025,11184.0,6.02,52.0,51.75,12.0
2013,Gabriel India Ltd.,3.0,25.0,4.0,9.0,0.0652505389347495,6594.4,7.61,52.0,54.63,12.0
2013,Godrej Consumer Products Ltd.,4.0,7.0,4.0,9.0,0.1349227923032463,52490.0,11.29,13.0,63.31,12.0
2010,Hindustan Zinc Ltd.,8.0,2.0,3.0,10.0,0.117948212415111,104019.1,21.25,77.0,52.01,12.0
2010,Impex Ferro Tech Ltd.,3.0,8.0,1.0,1.0,0.0935757706557318,5150.5,1.44,15.0,60.91,12.0
2012,Jaiprakash Associates Ltd.,9.0,6.0,2.0,12.0,0.0506357836021627,461261.3,1.05,17.0,46.08,12.0
2014,Jindal Stainless Ltd.,8.0,3.0,7.0,1.0,-0.5020172270417964,146169.5,-6.15,34.0,48.49,12.0
2015,Jindal Stainless Ltd.,7.0,3.0,6.0,1.0,0.0885846531340621,156069.7,-3.71,35.0,56.79,12.0
2016,Mangalore Refinery & Petrochemicals Ltd.,7.0,5.0,4.0,1.0,0.1680671905536033,330012.1,5.38,28.0,88.58,12.0
2011,Moser Baer India Ltd.,8.0,7.0,5.0,2.0,0.113671958891409,39126.3,-8.18,28.0,16.29,12.0
2011,Nestle India Ltd.,4.0,1.0,8.0,8.0,0.2059494452260615,44660.1,27.63,52.0,62.76,12.0
2012,Nestle India Ltd.,4.0,2.0,7.0,8.0,0.1191117416344149,52392.8,22.3,53.0,62.76,12.0
2012,Nitco Ltd.,4.0,16.0,1.0,3.0,-0.083900344895854,15830.6,-13.85,46.0,48.9,12.0
2012,Sterlite Technologies Ltd.,13.0,13.0,5.0,3.0,0.2363564404446947,33833.3,1.45,12.0,54.7,12.0
2012,Sun Pharmaceutical Inds. Ltd.,5.0,11.0,4.0,18.0,-0.0144601942762065,95287.2,5.49,19.0,63.68,12.0
2013,Sun Pharmaceutical Inds. Ltd.,4.0,10.0,4.0,18.0,0.2216961704244708,146498.9,0.4,20.0,63.65,12.0
2014,Sun Pharmaceutical Inds. Ltd.,4.0,9.0,5.0,18.0,1.7592393553813903,389710.1,-5.51,21.0,63.65,12.0
2013,Tata Chemicals Ltd.,21.0,9.0,3.0,4.0,0.0390219925582329,130193.5,2.95,74.0,31.06,12.0
2015,Tata Chemicals Ltd.,18.0,4.0,3.0,4.0,-0.1777711331118588,132773.1,4.3,76.0,30.98,12.0
2011,Tilaknagar Industries Ltd.,4.0,2.0,1.0,4.0,0.4698516897641625,10464.5,4.23,78.0,54.28,12.0
2010,Timken India Ltd.,5.0,8.0,3.0,2.0,0.4772573975776415,6573.2,8.42,23.0,80.02,12.0
2011,Timken India Ltd.,5.0,8.0,3.0,2.0,0.7657276715700871,6558.0,12.06,24.0,80.02,12.0
2016,Trident Ltd.,7.0,21.0,4.0,3.0,0.2550809484257865,63951.7,5.62,26.0,67.77,12.0
2011,Vaswani Industries Ltd.,12.0,1.0,1.0,1.0,0.5270338875491816,1520.4,0.81,8.0,51.91,12.0
2016,Videocon Industries Ltd.,5.0,4.0,7.0,3.0,-0.0508824998934881,381229.7,-5.44,30.0,66.04,12.0
2010,West Coast Paper Mills Ltd.,5.0,1.0,4.0,2.0,0.7150216044162192,21545.4,4.21,55.0,51.77,12.0
2012,A C C Ltd.,5.0,5.0,3.0,17.0,0.1906385684734006,121427.1,10.84,76.0,50.3,11.0
2016,Adhunik Metaliks Ltd.,11.0,30.0,4.0,1.0,0.4139153252653429,27130.7,-27.27,15.0,63.38,11.0
2013,Arvind Ltd.,11.0,7.0,4.0,2.0,0.2502965842209508,63581.5,6.19,82.0,43.83,11.0
2016,Asian Paints Ltd.,8.0,18.0,5.0,7.0,0.0822433335147481,104209.9,18.88,71.0,52.79,11.0
2016,Automotive Axles Ltd.,7.0,10.0,4.0,3.0,0.0542437934217558,5689.1,8.67,35.0,71.04,11.0
2014,Ballarpur Industries Ltd.,4.0,10.0,4.0,2.0,-0.5257991643509726,29730.3,0.3,69.0,49.43,11.0
2010,Bharat Electronics Ltd.,4.0,4.0,5.0,8.0,0.0643113383963669,156926.5,5.94,56.0,75.86,11.0
2011,Bharat Forge Ltd.,13.0,8.0,4.0,3.0,0.2436327898433976,53837.4,8.74,50.0,42.06,11.0
2015,Bharat Forge Ltd.,11.0,9.0,3.0,4.0,-0.0442291935906207,72303.7,10.28,54.0,46.75,11.0
2016,Bimetal Bearings Ltd.,5.0,7.0,2.0,4.0,-0.0109686960808479,2475.6,0.68,55.0,74.88,11.0
2012,Biocon Ltd.,2.0,2.0,3.0,3.0,0.236779745572462,30199.0,9.29,34.0,60.96,11.0
2016,Biocon Ltd.,7.0,12.0,6.0,3.0,0.1160649588679083,75316.0,7.07,38.0,60.68,11.0
2010,C G Power & Indl. Solutions Ltd.,7.0,24.0,3.0,6.0,0.1392225570750291,44183.7,16.99,73.0,40.92,11.0
2015,Cadila Healthcare Ltd.,6.0,5.0,4.0,4.0,0.3499929607208221,97084.0,23.41,20.0,74.79,11.0
2014,Dynamatic Technologies Ltd.,15.0,61.0,4.0,4.0,0.0332245624443785,7645.0,-2.31,41.0,51.13,11.0
2010,Eicher Motors Ltd.,2.0,6.0,2.0,2.0,0.3584474885844748,359.1,9.35,29.0,56.43,11.0
2010,Excel Crop Care Ltd.,2.0,11.0,5.0,3.0,0.1590312270224034,6075.8,7.34,46.0,19.25,11.0
2011,Excel Crop Care Ltd.,3.0,11.0,5.0,3.0,-0.0730977873872007,7004.9,2.4,47.0,19.27,11.0
2013,Excel Crop Care Ltd.,4.0,13.0,4.0,3.0,0.2768361581920904,7969.8,7.78,49.0,22.86,11.0
2012,Gabriel India Ltd.,3.0,20.0,5.0,9.0,0.0837566344306599,5720.3,6.71,51.0,54.63,11.0
2012,Godrej Consumer Products Ltd.,4.0,7.0,4.0,9.0,0.2220910618507159,46943.2,12.39,12.0,63.51,11.0
2011,Hindustan Zinc Ltd.,7.0,3.0,3.0,10.0,0.1230953190755399,111980.2,23.88,78.0,52.51,11.0
2016,Jindal Saw Ltd.,6.0,1.0,2.0,5.0,-0.0656711280104594,113881.0,3.32,32.0,53.59,11.0
2016,Kirloskar Electric Co. Ltd.,5.0,11.0,1.0,5.0,0.0591615249648505,20369.0,1.7,96.0,65.44,11.0
2010,Mangalore Refinery & Petrochemicals Ltd.,1.0,3.0,3.0,1.0,0.2099685287654387,188614.5,6.52,22.0,88.58,11.0
2011,Mangalore Refinery & Petrochemicals Ltd.,4.0,3.0,3.0,1.0,0.3082683503546812,263806.7,3.97,23.0,88.58,11.0
2015,Mangalore Refinery & Petrochemicals Ltd.,4.0,5.0,4.0,1.0,-0.184859559702247,429987.0,3.27,27.0,88.58,11.0
2012,Moser Baer India Ltd.,8.0,4.0,5.0,2.0,-0.285339353746296,36609.3,-12.72,29.0,16.29,11.0
2016,Mukand Ltd.,7.0,7.0,1.0,2.0,-0.0238728610831514,46412.5,0.76,79.0,71.68,11.0
2013,Nestle India Ltd.,4.0,2.0,6.0,8.0,0.0934358003981821,64100.2,19.11,54.0,62.76,11.0
2012,Olympic Cards Ltd.,3.0,4.0,3.0,1.0,0.0998613037447988,685.3,3.83,20.0,51.57,11.0
2013,Olympic Cards Ltd.,3.0,4.0,3.0,1.0,0.1034047919293821,914.8,3.32,21.0,55.26,11.0
2012,Pearl Global Inds. Ltd.,12.0,15.0,6.0,5.0,-0.1412460292128342,6098.7,0.29,23.0,66.58,11.0
2016,Raymond Ltd.,8.0,4.0,2.0,3.0,0.0108710029134715,36506.1,0.96,91.0,42.93,11.0
2011,Shilpi Cable Technologies Ltd.,3.0,5.0,4.0,1.0,0.997701049709378,3870.4,4.95,5.0,74.88,11.0
2012,Shilpi Cable Technologies Ltd.,3.0,5.0,4.0,1.0,0.4219737270654651,4924.9,5.98,6.0,44.74,11.0
2013,Shilpi Cable Technologies Ltd.,3.0,5.0,4.0,1.0,0.5056421689138633,6810.1,4.77,7.0,44.74,11.0
2014,Shilpi Cable Technologies Ltd.,3.0,5.0,4.0,1.0,0.42762390596635,8986.9,4.39,8.0,34.04,11.0
2014,Shrenuj & Co. Ltd.,3.0,8.0,2.0,6.0,0.0846092553823076,34700.5,0.67,32.0,54.27,11.0
2015,Shrenuj & Co. Ltd.,5.0,9.0,2.0,6.0,-0.3390304156493304,33454.5,-1.14,33.0,53.8,11.0
2010,Siemens Ltd.,28.0,17.0,5.0,11.0,0.1098855047345526,114125.8,7.56,53.0,55.18,11.0
2015,Siemens Ltd.,9.0,24.0,5.0,12.0,-0.0127182183386711,145140.0,2.31,58.0,75.0,11.0
2016,Siemens Ltd.,9.0,24.0,6.0,12.0,0.0363491468216763,166166.0,-0.81,59.0,75.0,11.0
2013,Sterlite Technologies Ltd.,12.0,13.0,4.0,3.0,-0.1754371292368298,36528.7,1.57,13.0,54.67,11.0
2011,Tata Chemicals Ltd.,19.0,13.0,3.0,4.0,0.2809333230512096,109924.5,5.95,72.0,31.07,11.0
2012,Tata Chemicals Ltd.,21.0,13.0,3.0,4.0,0.0523433679725375,112862.5,5.47,73.0,31.06,11.0
2014,Tata Chemicals Ltd.,19.0,4.0,3.0,4.0,0.157455558801717,145818.3,4.25,75.0,30.98,11.0
2015,Tata Global Beverages Ltd.,5.0,7.0,4.0,2.0,0.0441705995455339,44430.5,4.81,53.0,34.4,11.0
2016,Tata Global Beverages Ltd.,5.0,7.0,3.0,2.0,0.0257930595778161,44418.1,6.49,54.0,35.73,11.0
