index,year,Company,ProductGroup,NumCustomers,Spatial,NumPlants,SalesGrowth,TotalAsset,roa,FirmAge,PromoterOwn,Horizontal1,scores_pred,anomaly_score_pred
199,2015,Force Motors Ltd.,8.0,2.0,4.0,2.0,0.2996721360785668,23183.6,8.16,57.0,60.12,20.0,0.058665380093732955,1
200,2011,Grasim Industries Ltd.,5.0,10.0,3.0,8.0,0.0673803614048405,110481.0,11.12,64.0,25.55,20.0,-0.012640398006155074,-1
201,2014,Lakshmi Precision Screws Ltd.,4.0,8.0,5.0,2.0,0.0587962485829125,5115.5,0.08,46.0,63.16,20.0,0.0551544310931823,1
202,2012,Lupin Ltd.,10.0,7.0,6.0,10.0,0.3216437606736506,71054.5,19.12,29.0,46.85,20.0,-0.0067632225674892354,-1
203,2010,Shrenuj & Co. Ltd.,2.0,19.0,2.0,5.0,0.5152031416938583,20301.7,1.77,28.0,62.15,20.0,0.030811398300989168,1
204,2010,Suzlon Energy Ltd.,4.0,24.0,6.0,14.0,0.2432995219241698,174930.8,-0.95,15.0,57.09,20.0,-0.05604037526576294,-1
205,2016,Suzlon Energy Ltd.,4.0,43.0,9.0,14.0,0.5559067096802424,147180.0,6.62,21.0,21.0,20.0,-0.15092017603499913,-1
206,2014,T V S Motor Co. Ltd.,5.0,1.0,5.0,3.0,0.2407544049874885,46446.0,8.28,22.0,57.4,20.0,0.05291653874904784,1
207,2011,Ujaas Energy Ltd.,4.0,49.0,1.0,8.0,-0.0316421167484998,1476.2,0.98,12.0,70.69,20.0,-0.029882617287647184,-1
208,2012,Ujaas Energy Ltd.,4.0,49.0,1.0,8.0,5.924225352112676,2637.5,13.13,13.0,70.69,20.0,-0.15415688816835965,-1
209,2015,Ujaas Energy Ltd.,5.0,50.0,2.0,8.0,1.4746199907876552,5353.0,4.4,16.0,70.7,20.0,-0.08868428131185374,-1
210,2016,Ujaas Energy Ltd.,7.0,50.0,2.0,8.0,0.8105129923311742,5334.9,6.71,17.0,70.69,20.0,-0.0639356323517708,-1
211,2011,Cadila Healthcare Ltd.,16.0,11.0,4.0,4.0,0.1643005466796627,49470.0,15.27,16.0,74.79,19.0,-0.016550407405815537,-1
212,2011,Dr. Reddy'S Laboratories Ltd.,5.0,96.0,5.0,6.0,0.1734713304141644,117536.0,8.24,27.0,25.61,19.0,-0.08265959299595621,-1
213,2015,Escorts Ltd.,15.0,16.0,2.0,2.0,-0.1529899252518687,34589.9,0.73,71.0,43.01,19.0,0.00878333944635612,1
214,2013,Force Motors Ltd.,5.0,1.0,4.0,1.0,0.0237002218463768,20262.9,3.73,55.0,51.75,19.0,0.06647650706471742,1
215,2010,Jindal Steel & Power Ltd.,20.0,2.0,3.0,5.0,0.324914699110135,264910.5,8.82,31.0,58.42,19.0,-0.04929523654740231,-1
216,2011,Lakshmi Precision Screws Ltd.,3.0,12.0,4.0,2.0,0.1074821852731591,4142.5,1.71,43.0,63.16,19.0,0.06649829749587721,1
217,2015,Lakshmi Precision Screws Ltd.,4.0,8.0,5.0,2.0,-0.1696598043510001,4885.8,-1.53,47.0,63.16,19.0,0.05083515819319939,1
218,2013,Lupin Ltd.,10.0,8.0,7.0,11.0,0.2554672357421148,88948.6,29.07,30.0,46.76,19.0,-0.03759320255434179,-1
219,2013,Videocon Industries Ltd.,4.0,4.0,8.0,3.0,0.0386298439765269,382936.8,-0.03,27.0,68.82,19.0,-0.029446551222130413,-1
220,2016,Aurobindo Pharma Ltd.,4.0,20.0,3.0,10.0,0.0491753515053481,130874.0,13.12,30.0,51.94,18.0,0.011227891769876819,1
221,2013,B E M L Ltd.,9.0,8.0,4.0,4.0,0.0404377561330207,49260.1,-0.27,49.0,54.03,18.0,0.0663902086415924,1
222,2015,C G Power & Indl. Solutions Ltd.,12.0,99.0,4.0,8.0,-0.0703776541939628,68189.2,-13.49,78.0,34.42,18.0,-0.12482354047355243,-1
223,2013,Cadila Healthcare Ltd.,6.0,11.0,5.0,4.0,0.1930323498044792,65013.0,14.38,18.0,74.79,18.0,0.0028751025778035455,1
224,2013,Cipla Ltd.,10.0,9.0,6.0,8.0,0.1520166606808413,142729.9,10.33,78.0,36.8,18.0,-0.030165044301316946,-1
225,2014,Cipla Ltd.,10.0,9.0,6.0,8.0,0.0699957734926852,168662.9,7.56,79.0,36.8,18.0,-0.02730807053256562,-1
226,2012,Force Motors Ltd.,5.0,1.0,3.0,1.0,-0.0391742220871531,19542.2,0.77,54.0,51.75,18.0,0.07292738322309239,1
227,2015,Godrej Consumer Products Ltd.,4.0,8.0,4.0,9.0,0.040070679192165,62279.5,12.1,15.0,63.28,18.0,0.025339693501099547,1
228,2016,Godrej Consumer Products Ltd.,4.0,6.0,4.0,9.0,0.0403975148168516,75204.3,12.32,16.0,63.27,18.0,0.02907247800743301,1
229,2013,Godrej Industries Ltd.,8.0,9.0,2.0,4.0,-0.0231074190294743,37032.9,2.56,25.0,74.89,18.0,0.05595383391661235,1
230,2015,Hindustan Zinc Ltd.,8.0,4.0,5.0,10.0,0.0235185248570966,142850.0,29.1,82.0,67.21,18.0,-0.04962327488501256,-1
231,2012,Lakshmi Precision Screws Ltd.,3.0,12.0,4.0,2.0,-0.0534584450402144,4349.8,0.71,44.0,63.16,18.0,0.06265482192790717,1
232,2013,Lakshmi Precision Screws Ltd.,3.0,12.0,4.0,2.0,0.099303234577692,4633.4,-6.1,45.0,63.16,18.0,0.042739136381354015,1
233,2011,Lupin Ltd.,10.0,5.0,5.0,10.0,0.2018570349637922,62132.4,13.92,28.0,46.93,18.0,0.01744222489559477,1
234,2013,S K F India Ltd.,4.0,13.0,5.0,3.0,0.0140325422323557,17166.8,10.17,52.0,53.58,18.0,0.060639135956385204,1
235,2016,Sun Pharmaceutical Inds. Ltd.,5.0,17.0,7.0,18.0,0.0075395484524967,356096.8,-0.73,23.0,54.39,18.0,-0.09695409067913724,-1
237,2016,A C C Ltd.,6.0,5.0,3.0,17.0,-0.0601834460187225,138178.0,4.81,80.0,54.53,17.0,-0.05420141874148021,-1
238,2012,Aurobindo Pharma Ltd.,7.0,12.0,5.0,10.0,0.2719441481890867,70011.7,7.6,26.0,54.76,17.0,0.02135940878066539,1
239,2012,Bharat Electronics Ltd.,11.0,5.0,5.0,8.0,0.0527231620100747,160127.8,4.86,58.0,75.86,17.0,0.011538466737699815,1
240,2014,Dabur India Ltd.,2.0,2.0,4.0,11.0,0.117424756686437,43877.4,18.77,39.0,68.16,17.0,0.01490432685189197,1
241,2010,Grasim Industries Ltd.,13.0,9.0,2.0,8.0,-0.4370921823175062,100177.8,11.57,63.0,25.5,17.0,-0.039229367352170086,-1
242,2014,Grasim Industries Ltd.,5.0,6.0,2.0,9.0,0.1296579299099798,144444.7,3.7,67.0,25.51,17.0,-0.016474748166944275,-1
243,2014,Lupin Ltd.,10.0,9.0,7.0,11.0,0.0965896116655176,110959.8,23.79,31.0,46.66,17.0,-0.029549784685421798,-1
244,2013,Nitco Ltd.,4.0,12.0,2.0,3.0,-0.0394681468169565,15370.9,-13.54,47.0,69.54,17.0,0.04361928582178137,1
245,2014,Nitco Ltd.,4.0,12.0,2.0,3.0,0.072375042925316,14544.2,-8.51,48.0,69.54,17.0,0.04671560551500753,1
246,2011,Shrenuj & Co. Ltd.,3.0,15.0,2.0,5.0,0.3039658491033485,26618.5,1.54,29.0,62.61,17.0,0.07072510963952972,1
247,2013,T V S Motor Co. Ltd.,5.0,3.0,5.0,3.0,0.1030348497604802,36146.8,6.99,21.0,57.4,17.0,0.06435827701510266,1
248,2014,Videocon Industries Ltd.,6.0,4.0,8.0,3.0,0.0,382936.8,-0.03,28.0,65.6,17.0,-0.027009663531971262,-1
249,2014,B E M L Ltd.,8.0,8.0,4.0,4.0,-0.0387891801807576,47914.2,-0.59,50.0,54.03,16.0,0.06654238135109464,1
250,2015,B E M L Ltd.,8.0,8.0,4.0,4.0,0.0961165922571911,45675.2,1.06,51.0,54.03,16.0,0.07093316018511292,1
251,2016,B E M L Ltd.,8.0,7.0,4.0,4.0,-0.1375355900031636,50532.1,1.12,52.0,54.03,16.0,0.061061061238837255,1
252,2012,Dabur India Ltd.,2.0,3.0,6.0,11.0,0.1607808527734235,33206.7,19.28,37.0,68.66,16.0,-0.00033745269584789517,-1
253,2013,Dabur India Ltd.,2.0,3.0,4.0,11.0,0.120023149461548,37350.9,19.09,38.0,68.64,16.0,0.017543328345085263,1
254,2010,Dr. Reddy'S Laboratories Ltd.,8.0,8.0,5.0,6.0,0.1833654200630812,102673.0,8.81,26.0,25.66,16.0,-0.005733897684900069,-1
255,2010,Eimco Elecon (India) Ltd.,7.0,4.0,2.0,1.0,0.1869136162558942,6398.7,12.55,28.0,55.32,16.0,0.08377550413907531,1
256,2011,Eimco Elecon (India) Ltd.,8.0,4.0,2.0,1.0,0.5250040956749673,7869.4,17.42,29.0,55.21,16.0,0.06381322176627924,1
257,2014,Escorts Ltd.,15.0,16.0,4.0,2.0,-0.3677771240181932,34656.7,-0.48,70.0,41.96,16.0,-0.008144225927814497,-1
258,2015,Godrej Industries Ltd.,9.0,9.0,3.0,4.0,-0.073667667214136,48279.8,0.52,27.0,74.8,16.0,0.04674672172318006,1
259,2016,Godrej Industries Ltd.,3.0,8.0,3.0,4.0,0.195529231944975,50327.6,-3.08,28.0,74.77,16.0,0.050697022162760175,1
260,2012,Hindustan Zinc Ltd.,7.0,3.0,4.0,10.0,0.1760021949369774,117762.0,27.6,79.0,52.49,16.0,-0.02430341367335881,-1
261,2013,Hindustan Zinc Ltd.,6.0,5.0,5.0,10.0,0.0842773746297751,132689.4,27.86,80.0,67.25,16.0,-0.03723114333202876,-1
262,2011,Impex Ferro Tech Ltd.,5.0,8.0,1.0,1.0,-0.1197105501192336,5649.0,0.89,16.0,60.91,16.0,0.07194236764242762,1
263,2012,Impex Ferro Tech Ltd.,6.0,10.0,1.0,1.0,0.2084968052908866,6024.5,0.65,17.0,65.86,16.0,0.07089124133745134,1
264,2013,Impex Ferro Tech Ltd.,6.0,10.0,1.0,1.0,0.0926011810901894,6128.7,-9.12,18.0,66.71,16.0,0.06000279567862021,1
265,2014,Impex Ferro Tech Ltd.,6.0,10.0,1.0,1.0,-0.258715829984719,5944.2,-10.18,19.0,66.71,16.0,0.054039616592010065,1
266,2010,J S W Steel Ltd.,10.0,6.0,4.0,3.0,0.29364475833955,416243.3,5.05,16.0,37.71,16.0,-0.03636475224314606,-1
267,2010,Kopran Ltd.,4.0,1.0,4.0,2.0,0.1821898329185922,2687.5,0.99,52.0,35.91,16.0,0.05357042410562368,1
268,2011,Kopran Ltd.,4.0,1.0,4.0,2.0,0.0272640705658295,2823.1,2.05,53.0,34.69,16.0,0.05701875211524304,1
269,2012,Kopran Ltd.,4.0,1.0,4.0,2.0,0.2555008049958531,2959.3,4.08,54.0,33.9,16.0,0.0502599150285829,1
270,2013,Kopran Ltd.,5.0,1.0,4.0,2.0,0.2095282505634568,3314.5,5.37,55.0,39.17,16.0,0.05764393147028346,1
271,2014,Kopran Ltd.,5.0,1.0,4.0,2.0,0.0750819250787124,2746.2,1.65,56.0,42.2,16.0,0.06357165663625464,1
272,2015,Kopran Ltd.,4.0,1.0,4.0,2.0,-0.4400083674506171,2791.8,3.91,57.0,42.08,16.0,0.046939971226757915,1
273,2016,Kopran Ltd.,4.0,1.0,4.0,2.0,-0.0305779390575805,3179.9,3.09,58.0,44.95,16.0,0.06260277640789841,1
274,2016,Lakshmi Precision Screws Ltd.,5.0,8.0,4.0,2.0,-0.1593693218451438,4616.8,-11.14,48.0,63.16,16.0,0.04543304412703897,1
275,2015,Lupin Ltd.,10.0,16.0,7.0,11.0,0.1421230285097274,144097.4,21.94,32.0,46.53,16.0,-0.03896242736504979,-1
276,2012,Shrenuj & Co. Ltd.,3.0,13.0,2.0,5.0,0.1051644427556035,32918.9,1.09,30.0,62.27,16.0,0.074335509976793,1
277,2015,Sun Pharmaceutical Inds. Ltd.,4.0,14.0,6.0,18.0,-0.0620068107447664,358723.1,-2.72,22.0,54.98,16.0,-0.09744231509461226,-1
278,2012,Welspun Corp Ltd.,8.0,55.0,5.0,4.0,0.1884626650102516,104995.0,0.57,17.0,37.96,16.0,-0.041592667841553854,-1
279,2013,Welspun Corp Ltd.,7.0,50.0,5.0,4.0,-0.2963027488240268,62103.6,-0.32,18.0,37.16,16.0,-0.04305819661288107,-1
280,2015,A C C Ltd.,5.0,5.0,4.0,17.0,0.0128399757164303,130591.7,5.77,79.0,50.3,15.0,-0.04956498881349658,-1
281,2011,B E M L Ltd.,9.0,8.0,4.0,4.0,0.0334157758977571,50591.5,0.55,47.0,54.03,15.0,0.06601941668077554,1
282,2016,Bharat Forge Ltd.,5.0,12.0,3.0,4.0,-0.1015242669753938,77387.7,7.1,55.0,45.75,15.0,0.043908303456871356,1
283,2015,Chennai Petroleum Corpn. Ltd.,6.0,3.0,3.0,2.0,-0.2699120893026845,111254.0,6.42,50.0,67.29,15.0,0.04522731251176115,1
284,2012,Cipla Ltd.,10.0,10.0,4.0,8.0,0.1723503580329943,122321.5,13.91,77.0,36.8,15.0,-0.01339169557323494,-1
285,2011,Force Motors Ltd.,5.0,2.0,2.0,1.0,0.3305253226404285,19252.6,-8.91,53.0,51.75,15.0,0.0606640796987683,1
286,2014,Godrej Consumer Products Ltd.,4.0,9.0,5.0,9.0,0.0936128751712062,58616.7,11.79,14.0,63.3,15.0,0.020231303415224555,1
287,2014,Godrej Industries Ltd.,8.0,8.0,2.0,4.0,0.0128128831496605,43911.6,3.53,26.0,74.89,15.0,0.06182960056289949,1
288,2010,Lupin Ltd.,10.0,3.0,4.0,10.0,0.2074315861184794,55299.9,16.09,27.0,47.01,15.0,0.026034812726662804,1
289,2016,Lupin Ltd.,2.0,11.0,4.0,11.0,0.1337751147958843,180746.2,18.79,33.0,46.71,15.0,-0.022669045878367322,-1
290,2015,Nitco Ltd.,3.0,16.0,2.0,3.0,-0.0549243051644747,14362.3,-4.17,49.0,69.55,15.0,0.05227615975315886,1
291,2012,T V S Motor Co. Ltd.,5.0,3.0,5.0,3.0,0.0159789845554598,32054.8,3.59,20.0,57.4,15.0,0.06580068409687867,1
292,2015,Thermax Ltd.,8.0,4.0,1.0,8.0,-0.0575569988498747,49719.9,5.08,35.0,61.98,15.0,0.06060932949626041,1
293,2014,A C C Ltd.,5.0,5.0,4.0,17.0,0.0485245412118653,129204.7,5.89,78.0,50.3,14.0,-0.04923919390930659,-1
294,2013,Adhunik Metaliks Ltd.,12.0,37.0,6.0,1.0,-0.0024918943436798,41407.3,-1.44,12.0,64.71,14.0,-0.03692010213784391,-1
295,2015,Adhunik Metaliks Ltd.,9.0,43.0,5.0,1.0,-0.2111775337133323,35585.5,-12.82,14.0,64.71,14.0,-0.053320531502440205,-1
296,2010,B E M L Ltd.,8.0,7.0,3.0,4.0,-0.0597884847617875,43103.9,0.61,46.0,54.03,14.0,0.07515993530804582,1
297,2012,B E M L Ltd.,9.0,8.0,3.0,4.0,0.0268022529231506,53863.9,-2.14,48.0,54.03,14.0,0.0664010449025138,1
298,2013,Bharat Electronics Ltd.,11.0,5.0,5.0,8.0,0.0273839303705087,163015.2,5.01,59.0,75.86,14.0,0.011253807081169187,1
299,2011,C G Power & Indl. Solutions Ltd.,11.0,27.0,4.0,7.0,0.0816214799771648,46683.7,11.15,74.0,41.69,14.0,-0.009029813757896243,-1
300,2012,C G Power & Indl. Solutions Ltd.,11.0,18.0,5.0,8.0,0.1052380354951423,53858.5,8.89,75.0,41.69,14.0,-0.0052278228973787755,-1
301,2013,C G Power & Indl. Solutions Ltd.,11.0,62.0,4.0,8.0,0.0537352692504411,57341.1,9.4,76.0,42.51,14.0,-0.054237039542688936,-1
302,2013,Chennai Petroleum Corpn. Ltd.,6.0,1.0,3.0,2.0,0.151383875722755,139422.7,-2.49,48.0,67.29,14.0,0.04293360906352961,1
303,2015,Dabur India Ltd.,8.0,2.0,4.0,11.0,-0.01471217594406,52497.6,19.39,40.0,68.1,14.0,0.01368347261412689,1
304,2012,Grasim Industries Ltd.,5.0,10.0,2.0,8.0,0.0746235866462858,130774.7,10.13,65.0,25.53,14.0,-0.011658993694878883,-1
305,2015,Grasim Industries Ltd.,5.0,6.0,2.0,9.0,0.4057387418989402,183712.9,6.09,68.0,30.74,14.0,-0.03073974509727495,-1
306,2014,Hindustan Zinc Ltd.,6.0,4.0,5.0,10.0,0.1070285778083017,139419.2,26.99,81.0,67.23,14.0,-0.038053532889504305,-1
307,2016,Hindustan Zinc Ltd.,5.0,6.0,4.0,10.0,0.0297393329551223,152240.0,28.41,83.0,67.2,14.0,-0.04012250852124982,-1
308,2016,Jindal Stainless Ltd.,6.0,2.0,6.0,1.0,0.2800303953962928,115658.6,0.24,36.0,75.0,14.0,0.016997423793060795,1
309,2013,Suryalakshmi Cotton Mills Ltd.,7.0,29.0,4.0,4.0,-0.0100744451401934,7546.7,0.93,51.0,64.22,14.0,0.04274073499095249,1
310,2014,Suryalakshmi Cotton Mills Ltd.,7.0,27.0,4.0,4.0,0.0039077325311704,7439.5,1.8,52.0,55.94,14.0,0.05309192403048146,1
311,2011,T V S Motor Co. Ltd.,5.0,2.0,4.0,3.0,0.1329087665131716,31820.5,8.13,19.0,59.31,14.0,0.06304404722632939,1
312,2016,Tata Chemicals Ltd.,11.0,4.0,5.0,4.0,-0.5469579077867642,129836.8,4.58,77.0,30.8,14.0,-0.018455974542220532,-1
313,2012,Timken India Ltd.,5.0,8.0,3.0,2.0,-0.1724773736578785,6806.2,6.57,25.0,80.02,14.0,0.03564509636193108,1
314,2016,Ultratech Cement Ltd.,3.0,2.0,1.0,12.0,0.0081894364756893,404854.6,6.11,16.0,62.26,14.0,-0.014800871361416279,-1
315,2015,Videocon Industries Ltd.,6.0,4.0,8.0,3.0,-0.3380047967582652,380337.6,-0.15,29.0,65.77,14.0,-0.0344394710890768,-1
316,2011,Welspun Corp Ltd.,9.0,56.0,5.0,4.0,-0.0899057663170118,111301.6,0.17,16.0,36.9,14.0,-0.053885540908148566,-1
317,2012,West Coast Paper Mills Ltd.,6.0,10.0,5.0,2.0,0.1274232972164459,20328.7,2.74,57.0,54.77,14.0,0.06041040253499147,1
318,2013,A C C Ltd.,5.0,6.0,4.0,17.0,-0.0039457367254143,123517.2,6.79,77.0,50.3,13.0,-0.053144637283481455,-1
319,2011,Bharat Electronics Ltd.,11.0,5.0,5.0,8.0,0.0396153922006299,173585.0,4.75,57.0,75.86,13.0,0.011784604179514213,1
320,2014,Bharat Electronics Ltd.,11.0,4.0,4.0,8.0,0.0874930438956098,172277.1,6.38,60.0,75.02,13.0,0.011533006462823958,1
321,2016,Bharat Electronics Ltd.,9.0,5.0,3.0,8.0,0.1689534327693387,188936.0,6.57,62.0,74.41,13.0,0.011078542215010312,1
322,2012,Bharat Forge Ltd.,10.0,10.0,4.0,3.0,-0.1372098386056188,51798.2,5.32,51.0,42.05,13.0,0.04697225680722028,1
323,2014,C G Power & Indl. Solutions Ltd.,11.0,73.0,4.0,8.0,-0.4295673148359105,78371.8,2.62,77.0,34.38,13.0,-0.09441822753394319,-1
324,2010,Cadila Healthcare Ltd.,12.0,6.0,3.0,4.0,0.2011096406393158,36345.0,17.75,15.0,74.79,13.0,0.015440219166215852,1
325,2014,Chennai Petroleum Corpn. Ltd.,6.0,1.0,3.0,2.0,-0.1123661483590818,117134.5,-5.85,49.0,67.29,13.0,0.03842254099215403,1
326,2016,Chennai Petroleum Corpn. Ltd.,5.0,2.0,3.0,2.0,0.1611593720397039,126101.6,9.19,51.0,67.29,13.0,0.0512117520857035,1
327,2011,Cipla Ltd.,10.0,10.0,3.0,8.0,0.1058030929413567,96371.9,12.46,76.0,36.8,13.0,-0.005873562918266462,-1
328,2011,Dabur India Ltd.,2.0,2.0,4.0,11.0,0.1481387379048966,28778.6,19.6,36.0,68.7,13.0,0.010202235224064105,1
329,2011,Eicher Motors Ltd.,3.0,6.0,3.0,2.0,-0.0822128851540616,361.2,4.91,30.0,57.13,13.0,0.07919809759482382,1
330,2014,Elantas Beck India Ltd.,8.0,6.0,3.0,2.0,0.1208502438027387,1946.6,15.68,58.0,75.0,13.0,0.05178467305001039,1
331,2015,Elantas Beck India Ltd.,8.0,6.0,3.0,2.0,0.0119568615192247,2381.5,19.06,59.0,75.0,13.0,0.044811250738689856,1
332,2012,Excel Crop Care Ltd.,4.0,13.0,5.0,3.0,0.1397343315687287,6501.3,3.17,48.0,22.28,13.0,0.011204936651875497,1
333,2012,Godrej Industries Ltd.,8.0,7.0,1.0,4.0,0.0458811032562909,31941.6,3.17,24.0,74.98,13.0,0.07101383479272882,1
334,2013,Grasim Industries Ltd.,5.0,9.0,2.0,8.0,0.0668081567594724,138923.5,6.41,66.0,25.52,13.0,-0.015653926958437703,-1
335,2016,Grasim Industries Ltd.,6.0,7.0,1.0,9.0,0.1512648098055358,203480.2,8.8,69.0,31.28,13.0,-0.011437563906815718,-1
336,2015,Suryalakshmi Cotton Mills Ltd.,7.0,30.0,4.0,4.0,0.0786345370279617,8757.5,3.91,53.0,55.94,13.0,0.053734890318561934,1
337,2016,Suryalakshmi Cotton Mills Ltd.,7.0,30.0,4.0,4.0,0.0087882131498668,8191.7,2.15,54.0,55.94,13.0,0.05329988265630253,1
338,2010,T V S Motor Co. Ltd.,5.0,2.0,3.0,3.0,0.4576212873350014,29272.8,7.34,18.0,59.31,13.0,0.051353431257158855,1
339,2012,Thermax Ltd.,8.0,3.0,2.0,8.0,-0.1134097241483076,42714.2,8.37,32.0,61.98,13.0,0.0600408381348389,1
340,2013,Thermax Ltd.,8.0,4.0,2.0,8.0,-0.1300943002723502,50577.4,5.41,33.0,61.98,13.0,0.05393337682087307,1
341,2014,Thermax Ltd.,8.0,4.0,1.0,8.0,0.1117452109531083,52412.1,6.34,34.0,61.98,13.0,0.06547392234264648,1
342,2016,Thermax Ltd.,4.0,7.0,1.0,8.0,-0.1389085802480215,49708.0,5.17,36.0,61.98,13.0,0.05581985016090507,1
343,2012,Tilaknagar Industries Ltd.,4.0,3.0,1.0,4.0,0.2720535935820032,12679.1,4.89,79.0,56.3,13.0,0.06836922053517036,1
344,2015,Ultratech Cement Ltd.,5.0,2.0,1.0,12.0,0.0278374409661092,395342.7,6.13,15.0,62.68,13.0,-0.023037172707953302,-1
345,2012,Vaswani Industries Ltd.,11.0,1.0,1.0,1.0,0.0,1520.4,0.81,9.0,51.91,13.0,0.05358430832448596,1
346,2014,Vaswani Industries Ltd.,17.0,1.0,1.0,1.0,0.1278401093819119,1680.0,0.67,11.0,56.38,13.0,0.026123173426186697,1
347,2016,Voith Paper Fabrics India Ltd.,6.0,6.0,2.0,1.0,0.0709715639810426,2284.4,8.1,48.0,74.04,13.0,0.06530033218186876,1
348,2010,Welspun Corp Ltd.,9.0,53.0,3.0,4.0,-0.0566319422364305,83097.6,7.21,15.0,41.08,13.0,-0.035944847659396595,-1
349,2011,West Coast Paper Mills Ltd.,6.0,2.0,4.0,2.0,0.2288291357714758,22067.1,1.37,56.0,52.14,13.0,0.06633470302487326,1
350,2010,Adhunik Metaliks Ltd.,9.0,55.0,3.0,1.0,0.1540706888291012,27139.8,2.13,9.0,55.52,12.0,-0.024638959882999523,-1
351,2014,Adhunik Metaliks Ltd.,10.0,37.0,5.0,1.0,-0.6365825726700125,35914.2,-12.45,13.0,64.71,12.0,-0.06045034874036925,-1
352,2011,Anil Ltd.,4.0,10.0,1.0,1.0,0.1905053950974566,6471.6,8.3,18.0,68.85,12.0,0.06791210343158588,1
353,2012,Anil Ltd.,5.0,10.0,1.0,1.0,0.1737205595891624,8046.5,6.2,19.0,68.85,12.0,0.07302083358857431,1
354,2015,Bharat Electronics Ltd.,11.0,6.0,2.0,8.0,0.1191860038884604,194339.8,6.58,61.0,75.02,12.0,0.009075235877215482,1
355,2013,Bharat Forge Ltd.,10.0,11.0,3.0,3.0,0.0721666821825082,57329.7,6.85,52.0,46.74,12.0,0.0544346598017294,1
356,2013,Biocon Ltd.,2.0,1.0,3.0,3.0,0.1290777996268846,32275.0,10.4,35.0,60.97,12.0,0.06204861603136108,1
357,2016,Cadila Healthcare Ltd.,2.0,2.0,4.0,4.0,-0.5142052649613396,119764.0,6.12,21.0,74.79,12.0,-0.013759189045907061,-1
358,2012,Chennai Petroleum Corpn. Ltd.,6.0,2.0,3.0,2.0,0.032231991739883,141011.0,-11.89,47.0,67.29,12.0,0.023533626861292234,1
359,2016,Dabur India Ltd.,8.0,2.0,3.0,11.0,-0.009544755997681,61723.2,17.57,41.0,68.04,12.0,0.016895834323917613,1
360,2013,Escorts Ltd.,17.0,18.0,5.0,2.0,0.6072200540378265,35904.2,6.67,69.0,41.97,12.0,-0.04301939148251471,-1
361,2010,Force Motors Ltd.,10.0,2.0,2.0,1.0,0.6067242359438025,11184.0,6.02,52.0,51.75,12.0,0.044636254920423835,1
362,2013,Gabriel India Ltd.,3.0,25.0,4.0,9.0,0.0652505389347495,6594.4,7.61,52.0,54.63,12.0,0.02102131897980336,1
363,2013,Godrej Consumer Products Ltd.,4.0,7.0,4.0,9.0,0.1349227923032463,52490.0,11.29,13.0,63.31,12.0,0.027726090230770273,1
364,2010,Hindustan Zinc Ltd.,8.0,2.0,3.0,10.0,0.117948212415111,104019.1,21.25,77.0,52.01,12.0,-0.014127063551454266,-1
365,2010,Impex Ferro Tech Ltd.,3.0,8.0,1.0,1.0,0.0935757706557318,5150.5,1.44,15.0,60.91,12.0,0.07261455041588477,1
366,2012,Jaiprakash Associates Ltd.,9.0,6.0,2.0,12.0,0.0506357836021627,461261.3,1.05,17.0,46.08,12.0,-0.041681497218146346,-1
367,2014,Jindal Stainless Ltd.,8.0,3.0,7.0,1.0,-0.5020172270417964,146169.5,-6.15,34.0,48.49,12.0,-0.006399434357060807,-1
368,2015,Jindal Stainless Ltd.,7.0,3.0,6.0,1.0,0.0885846531340621,156069.7,-3.71,35.0,56.79,12.0,0.03270244143846429,1
369,2016,Mangalore Refinery & Petrochemicals Ltd.,7.0,5.0,4.0,1.0,0.1680671905536033,330012.1,5.38,28.0,88.58,12.0,-0.028881418518724444,-1
370,2011,Moser Baer India Ltd.,8.0,7.0,5.0,2.0,0.113671958891409,39126.3,-8.18,28.0,16.29,12.0,-0.01954730052007092,-1
371,2011,Nestle India Ltd.,4.0,1.0,8.0,8.0,0.2059494452260615,44660.1,27.63,52.0,62.76,12.0,-0.02429049329840649,-1
372,2012,Nestle India Ltd.,4.0,2.0,7.0,8.0,0.1191117416344149,52392.8,22.3,53.0,62.76,12.0,-0.007774398437493113,-1
373,2012,Nitco Ltd.,4.0,16.0,1.0,3.0,-0.083900344895854,15830.6,-13.85,46.0,48.9,12.0,0.04292382129153127,1
374,2012,Sterlite Technologies Ltd.,13.0,13.0,5.0,3.0,0.2363564404446947,33833.3,1.45,12.0,54.7,12.0,0.008073924094423257,1
375,2012,Sun Pharmaceutical Inds. Ltd.,5.0,11.0,4.0,18.0,-0.0144601942762065,95287.2,5.49,19.0,63.68,12.0,-0.04266022973438938,-1
376,2013,Sun Pharmaceutical Inds. Ltd.,4.0,10.0,4.0,18.0,0.2216961704244708,146498.9,0.4,20.0,63.65,12.0,-0.06289274268810285,-1
377,2014,Sun Pharmaceutical Inds. Ltd.,4.0,9.0,5.0,18.0,1.7592393553813903,389710.1,-5.51,21.0,63.65,12.0,-0.17124603032576363,-1
378,2013,Tata Chemicals Ltd.,21.0,9.0,3.0,4.0,0.0390219925582329,130193.5,2.95,74.0,31.06,12.0,-0.047701178061107685,-1
379,2015,Tata Chemicals Ltd.,18.0,4.0,3.0,4.0,-0.1777711331118588,132773.1,4.3,76.0,30.98,12.0,-0.042967684955821595,-1
